shardID,nodeID,nodeIP,nodeSecurity,nodePerformance,shardSecurity,shardTime,shardLoad
,1,127.0.0.1:28901,0.89999998,333.33337402,,,
,2,127.0.0.1:28902,0.89999998,333.33337402,,,
,3,127.0.0.1:28903,-1.50000000,232.44342041,,,
After allocate node in epoch,1
0,3,127.0.0.1:28803,0.89999998,100.00001526,0.29999998,59.06803860,44947.000
,0,127.0.0.1:28800,0.89999998,330.46801758,,,
,1,127.0.0.1:28801,-1.50000000,0.00000000,,,
,2,127.0.0.1:28802,0.89999998,330.46801758,,,
1,0,127.0.0.1:28900,0.89999998,333.33337402,0.29999998,38.03500800,46876.000
,1,127.0.0.1:28901,0.89999998,333.33337402,,,
,2,127.0.0.1:28902,0.89999998,333.33337402,,,
,3,127.0.0.1:28903,-1.50000000,232.44342041,,,
NodeAllocationTime,532.3µs
Before allocate node in epoch,3
0,2,127.0.0.1:28802,0.89999992,321.32763672,0.29999995,55.99788574,44947.000
,3,127.0.0.1:28803,0.89999992,160.00003052,,,
,0,127.0.0.1:28800,0.89999998,321.32763672,,,
,1,127.0.0.1:28801,-1.50000000,0.00000000,,,
1,0,127.0.0.1:28900,0.89999998,323.33337402,0.29999995,41.33302758,46876.000
,1,127.0.0.1:28901,0.89999992,323.33337402,,,
,2,127.0.0.1:28902,0.89999992,323.33337402,,,
,3,127.0.0.1:28903,-1.50000000,164.10504150,,,
After allocate node in epoch,3
0,2,127.0.0.1:28802,0.89999992,321.32763672,0.29999995,55.99788574,44947.000
,3,127.0.0.1:28803,0.89999992,160.00003052,,,
,0,127.0.0.1:28800,0.89999998,321.32763672,,,
,1,127.0.0.1:28801,-1.50000000,0.00000000,,,
1,0,127.0.0.1:28900,0.89999998,323.33337402,0.29999995,41.33302758,46876.000
,1,127.0.0.1:28901,0.89999992,323.33337402,,,
,2,127.0.0.1:28902,0.89999992,323.33337402,,,
,3,127.0.0.1:28903,-1.50000000,164.10504150,,,
NodeAllocationTime,0s
Before allocate node in epoch,0
0,1,127.0.0.1:28801,0.89999998,329.23999023,0.29999998,44.22103561,43678.000
,2,127.0.0.1:28802,0.89999998,329.23999023,,,
,3,127.0.0.1:28803,-1.50000000,0.00000000,,,
,0,127.0.0.1:28800,0.89999998,329.23999023,,,
1,1,127.0.0.1:28901,0.89999998,333.33337402,0.29999998,43.91699464,43917.000
,2,127.0.0.1:28902,0.89999998,333.33337402,,,
,3,127.0.0.1:28903,-1.50000000,0.00000000,,,
,0,127.0.0.1:28900,0.89999998,333.33337402,,,
After allocate node in epoch,0
0,1,127.0.0.1:28801,0.89999998,329.23999023,0.29999998,44.22103561,43678.000
,2,127.0.0.1:28802,0.89999998,329.23999023,,,
,3,127.0.0.1:28803,-1.50000000,0.00000000,,,
,0,127.0.0.1:28800,0.89999998,329.23999023,,,
1,1,127.0.0.1:28901,0.89999998,333.33337402,0.29999998,43.91699464,43917.000
,2,127.0.0.1:28902,0.89999998,333.33337402,,,
,3,127.0.0.1:28903,-1.50000000,0.00000000,,,
,0,127.0.0.1:28900,0.89999998,333.33337402,,,
NodeAllocationTime,1.9373ms
Before allocate node in epoch,1
0,2,127.0.0.1:28802,0.89999998,330.46801758,0.29999998,45.33671199,44947.000
,3,127.0.0.1:28803,-1.50000000,0.00000000,,,
,0,127.0.0.1:28800,0.89999998,330.46801758,,,
,1,127.0.0.1:28801,0.89999998,330.46801758,,,
1,2,127.0.0.1:28902,0.89999998,333.33337402,0.29999998,46.87599428,46876.000
,3,127.0.0.1:28903,-1.50000000,0.00000000,,,
,0,127.0.0.1:28900,0.89999998,333.33337402,,,
,1,127.0.0.1:28901,0.89999998,333.33337402,,,
After allocate node in epoch,1
0,2,127.0.0.1:28801,0.89999998,330.46801758,0.29999998,45.33671199,44947.000
,3,127.0.0.1:28803,-1.50000000,0.00000000,,,
,0,127.0.0.1:28800,0.89999998,330.46801758,,,
,1,127.0.0.1:28903,0.89999998,330.46801758,,,
1,2,127.0.0.1:28902,0.89999998,333.33337402,0.29999998,46.87599428,46876.000
,3,127.0.0.1:28802,-1.50000000,0.00000000,,,
,0,127.0.0.1:28900,0.89999998,333.33337402,,,
,1,127.0.0.1:28901,0.89999998,333.33337402,,,
NodeAllocationTime,631.1µs
Before allocate node in epoch,3
0,0,127.0.0.1:28800,0.89999998,321.32763672,0.29999995,61.34808647,44947.000
,1,127.0.0.1:28801,-1.50000000,0.00000000,,,
,2,127.0.0.1:28802,0.89999992,321.32763672,,,
,3,127.0.0.1:28803,0.89999992,90.00001526,,,
1,0,127.0.0.1:28900,0.89999998,323.33337402,0.29999995,38.95586282,46876.000
,1,127.0.0.1:28901,0.89999992,323.33337402,,,
,2,127.0.0.1:28902,0.89999992,323.33337402,,,
,3,127.0.0.1:28903,-1.50000000,233.31040955,,,
After allocate node in epoch,3
0,0,127.0.0.1:28800,0.89999998,321.32763672,0.29999995,61.34808647,44947.000
,1,127.0.0.1:28801,-1.50000000,0.00000000,,,
,2,127.0.0.1:28802,0.89999992,321.32763672,,,
,3,127.0.0.1:28803,0.89999992,90.00001526,,,
1,0,127.0.0.1:28900,0.89999998,323.33337402,0.29999995,38.95586282,46876.000
,1,127.0.0.1:28901,0.89999992,323.33337402,,,
,2,127.0.0.1:28902,0.89999992,323.33337402,,,
,3,127.0.0.1:28903,-1.50000000,233.31040955,,,
NodeAllocationTime,533.6µs
Before allocate node in epoch,0
1,3,127.0.0.1:28903,-1.50000000,0.00000000,-0.00000001,37.50662534,36791.000
,4,127.0.0.1:28904,0.89999998,196.18400574,,,
,5,127.0.0.1:28905,0.89999998,196.18400574,,,
,6,127.0.0.1:28906,-1.50000000,0.00000000,,,
,7,127.0.0.1:28907,-1.50000000,0.00000000,,,
,0,127.0.0.1:28900,0.89999998,196.18400574,,,
,1,127.0.0.1:28901,0.89999998,196.18400574,,,
,2,127.0.0.1:28902,0.89999998,196.18400574,,,
2,2,127.0.0.1:29002,0.89999998,145.42399597,-0.00000001,45.75723529,33271.000
,3,127.0.0.1:29003,-1.50000000,0.00000000,,,
,4,127.0.0.1:29004,0.89999998,145.42399597,,,
,5,127.0.0.1:29005,0.89999998,145.42399597,,,
,6,127.0.0.1:29006,-1.50000000,0.00000000,,,
,7,127.0.0.1:29007,-1.50000000,0.00000000,,,
,0,127.0.0.1:29000,0.89999998,145.42399597,,,
,1,127.0.0.1:29001,0.89999998,145.42399597,,,
3,6,127.0.0.1:29106,-1.50000000,0.00000000,-0.00000001,69.56605500,39661.000
,7,127.0.0.1:29107,-1.50000000,0.00000000,,,
,0,127.0.0.1:29100,0.89999998,114.02400208,,,
,1,127.0.0.1:29101,0.89999998,114.02400208,,,
,2,127.0.0.1:29102,0.89999998,114.02400208,,,
,3,127.0.0.1:29103,0.89999998,114.02400208,,,
,4,127.0.0.1:29104,0.89999998,114.02400208,,,
,5,127.0.0.1:29105,-1.50000000,0.00000000,,,
0,0,127.0.0.1:28800,0.89999998,161.00801086,-0.00000001,48.93048462,39391.000
,1,127.0.0.1:28801,0.89999998,161.00801086,,,
,2,127.0.0.1:28802,0.89999998,161.00801086,,,
,3,127.0.0.1:28803,0.89999998,161.00801086,,,
,4,127.0.0.1:28804,0.89999998,161.00801086,,,
,5,127.0.0.1:28805,-1.50000000,0.00000000,,,
,6,127.0.0.1:28806,-1.50000000,0.00000000,,,
,7,127.0.0.1:28807,-1.50000000,0.00000000,,,
After allocate node in epoch,0
1,3,127.0.0.1:28903,-1.50000000,0.00000000,-0.00000001,37.50662534,36791.000
,4,127.0.0.1:28802,0.89999998,196.18400574,,,
,5,127.0.0.1:29105,0.89999998,196.18400574,,,
,6,127.0.0.1:28906,-1.50000000,0.00000000,,,
,7,127.0.0.1:28907,-1.50000000,0.00000000,,,
,0,127.0.0.1:28900,0.89999998,196.18400574,,,
,1,127.0.0.1:29107,0.89999998,196.18400574,,,
,2,127.0.0.1:28904,0.89999998,196.18400574,,,
2,2,127.0.0.1:29002,0.89999998,145.42399597,-0.00000001,45.75723529,33271.000
,3,127.0.0.1:29003,-1.50000000,0.00000000,,,
,4,127.0.0.1:29004,0.89999998,145.42399597,,,
,5,127.0.0.1:29005,0.89999998,145.42399597,,,
,6,127.0.0.1:29006,-1.50000000,0.00000000,,,
,7,127.0.0.1:29007,-1.50000000,0.00000000,,,
,0,127.0.0.1:29000,0.89999998,145.42399597,,,
,1,127.0.0.1:29001,0.89999998,145.42399597,,,
3,6,127.0.0.1:28902,-1.50000000,0.00000000,-0.00000001,69.56605500,39661.000
,7,127.0.0.1:28801,-1.50000000,0.00000000,,,
,0,127.0.0.1:29100,0.89999998,114.02400208,,,
,1,127.0.0.1:29101,0.89999998,114.02400208,,,
,2,127.0.0.1:29102,0.89999998,114.02400208,,,
,3,127.0.0.1:29103,0.89999998,114.02400208,,,
,4,127.0.0.1:29104,0.89999998,114.02400208,,,
,5,127.0.0.1:29106,-1.50000000,0.00000000,,,
0,0,127.0.0.1:28800,0.89999998,161.00801086,-0.00000001,48.93048462,39391.000
,1,127.0.0.1:28905,0.89999998,161.00801086,,,
,2,127.0.0.1:28901,0.89999998,161.00801086,,,
,3,127.0.0.1:28803,0.89999998,161.00801086,,,
,4,127.0.0.1:28804,0.89999998,161.00801086,,,
,5,127.0.0.1:28805,-1.50000000,0.00000000,,,
,6,127.0.0.1:28806,-1.50000000,0.00000000,,,
,7,127.0.0.1:28807,-1.50000000,0.00000000,,,
NodeAllocationTime,1.1209ms
Before allocate node in epoch,1
0,4,127.0.0.1:28804,0.89999998,159.37600708,-0.00000001,47.19377041,40043.000
,5,127.0.0.1:28805,0.89999998,46.67039871,,,
,6,127.0.0.1:28806,0.89999998,46.67039871,,,
,7,127.0.0.1:28807,-1.50000000,0.00000000,,,
,0,127.0.0.1:28800,0.89999998,159.37600708,,,
,1,127.0.0.1:28801,-1.50000000,138.50590515,,,
,2,127.0.0.1:28802,-1.50000000,138.50590515,,,
,3,127.0.0.1:28803,0.89999998,159.37600708,,,
1,3,127.0.0.1:28903,-1.50000000,0.00000000,-0.00000001,54.36718072,37370.000
,4,127.0.0.1:28904,0.89999998,172.70561218,,,
,5,127.0.0.1:28905,0.89999998,60.00000381,,,
,6,127.0.0.1:28906,0.89999998,60.00000381,,,
,7,127.0.0.1:28907,-1.50000000,0.00000000,,,
,0,127.0.0.1:28900,0.89999998,197.32879639,,,
,1,127.0.0.1:28901,-1.50000000,0.00000000,,,
,2,127.0.0.1:28902,0.89999998,197.32879639,,,
2,1,127.0.0.1:29001,0.89999998,151.05439758,-0.00000001,47.80661878,36107.000
,2,127.0.0.1:29002,0.89999998,151.05439758,,,
,3,127.0.0.1:29003,-1.50000000,0.00000000,,,
,4,127.0.0.1:29004,0.89999998,151.05439758,,,
,5,127.0.0.1:29005,0.89999998,151.05439758,,,
,6,127.0.0.1:29006,-1.50000000,0.00000000,,,
,7,127.0.0.1:29007,-1.50000000,0.00000000,,,
,0,127.0.0.1:29000,0.89999998,151.05439758,,,
3,3,127.0.0.1:29103,-1.50000000,80.50094604,-0.00000001,49.93433059,41163.000
,4,127.0.0.1:29104,-1.50000000,80.50094604,,,
,5,127.0.0.1:29105,-1.50000000,0.00000000,,,
,6,127.0.0.1:29106,0.89999998,172.09999084,,,
,7,127.0.0.1:29107,0.89999998,147.47680664,,,
,0,127.0.0.1:29100,0.89999998,114.58799744,,,
,1,127.0.0.1:29101,0.89999998,114.58799744,,,
,2,127.0.0.1:29102,0.89999998,114.58799744,,,
After allocate node in epoch,1
0,4,127.0.0.1:28804,0.89999998,159.37600708,-0.00000001,47.19377041,40043.000
,5,127.0.0.1:28805,0.89999998,46.67039871,,,
,6,127.0.0.1:29105,0.89999998,46.67039871,,,
,7,127.0.0.1:29002,-1.50000000,0.00000000,,,
,0,127.0.0.1:28800,0.89999998,159.37600708,,,
,1,127.0.0.1:28801,-1.50000000,138.50590515,,,
,2,127.0.0.1:28802,-1.50000000,138.50590515,,,
,3,127.0.0.1:28803,0.89999998,159.37600708,,,
1,3,127.0.0.1:28903,-1.50000000,0.00000000,-0.00000001,54.36718072,37370.000
,4,127.0.0.1:29104,0.89999998,172.70561218,,,
,5,127.0.0.1:28905,0.89999998,60.00000381,,,
,6,127.0.0.1:28906,0.89999998,60.00000381,,,
,7,127.0.0.1:28907,-1.50000000,0.00000000,,,
,0,127.0.0.1:28900,0.89999998,197.32879639,,,
,1,127.0.0.1:28901,-1.50000000,0.00000000,,,
,2,127.0.0.1:28902,0.89999998,197.32879639,,,
2,1,127.0.0.1:29001,0.89999998,151.05439758,-0.00000001,47.80661878,36107.000
,2,127.0.0.1:28807,0.89999998,151.05439758,,,
,3,127.0.0.1:29003,-1.50000000,0.00000000,,,
,4,127.0.0.1:28806,0.89999998,151.05439758,,,
,5,127.0.0.1:29005,0.89999998,151.05439758,,,
,6,127.0.0.1:29006,-1.50000000,0.00000000,,,
,7,127.0.0.1:29007,-1.50000000,0.00000000,,,
,0,127.0.0.1:29000,0.89999998,151.05439758,,,
3,3,127.0.0.1:28904,-1.50000000,80.50094604,-0.00000001,49.93433059,41163.000
,4,127.0.0.1:29004,-1.50000000,80.50094604,,,
,5,127.0.0.1:29103,-1.50000000,0.00000000,,,
,6,127.0.0.1:29106,0.89999998,172.09999084,,,
,7,127.0.0.1:29107,0.89999998,147.47680664,,,
,0,127.0.0.1:29100,0.89999998,114.58799744,,,
,1,127.0.0.1:29101,0.89999998,114.58799744,,,
,2,127.0.0.1:29102,0.89999998,114.58799744,,,
NodeAllocationTime,0s
Before allocate node in epoch,3
0,5,127.0.0.1:28805,-1.50000000,32.94929886,-0.00000004,46.16708239,40043.000
,6,127.0.0.1:28806,-1.50000000,0.00000000,,,
,7,127.0.0.1:28807,-1.50000000,106.64440155,,,
,0,127.0.0.1:28800,0.89999998,151.39480591,,,
,1,127.0.0.1:28801,0.89999992,136.78573608,,,
,2,127.0.0.1:28802,0.89999992,136.78573608,,,
,3,127.0.0.1:28803,0.89999992,151.39480591,,,
,4,127.0.0.1:28804,0.89999992,151.39480591,,,
1,3,127.0.0.1:28903,-1.50000000,0.00000000,-0.00000004,54.38848237,37370.000
,4,127.0.0.1:28904,-1.50000000,56.83366776,,,
,5,127.0.0.1:28905,0.89999992,96.00000763,,,
,6,127.0.0.1:28906,0.89999992,96.00000763,,,
,7,127.0.0.1:28907,-1.50000000,0.00000000,,,
,0,127.0.0.1:28900,0.89999998,192.13015747,,,
,1,127.0.0.1:28901,0.89999992,54.00000381,,,
,2,127.0.0.1:28902,0.89999992,192.13015747,,,
2,1,127.0.0.1:29001,0.89999992,148.13647461,-0.00000004,64.26156600,36107.000
,2,127.0.0.1:29002,0.89999992,42.39840317,,,
,3,127.0.0.1:29003,-1.50000000,0.00000000,,,
,4,127.0.0.1:29004,0.89999992,75.06768036,,,
,5,127.0.0.1:29005,0.89999992,148.13647461,,,
,6,127.0.0.1:29006,-1.50000000,0.00000000,,,
,7,127.0.0.1:29007,-1.50000000,0.00000000,,,
,0,127.0.0.1:29000,0.89999998,148.13647461,,,
3,6,127.0.0.1:29106,-1.50000000,121.50259399,-0.00000004,41.34883489,41163.000
,7,127.0.0.1:29107,-1.50000000,104.11862183,,,
,0,127.0.0.1:29100,0.89999998,129.36839294,,,
,1,127.0.0.1:29101,0.89999992,129.36839294,,,
,2,127.0.0.1:29102,0.89999992,129.36839294,,,
,3,127.0.0.1:29103,0.89999992,170.05073547,,,
,4,127.0.0.1:29104,0.89999992,154.89488220,,,
,5,127.0.0.1:29105,-1.50000000,56.83366776,,,
After allocate node in epoch,3
0,5,127.0.0.1:29005,-1.50000000,32.94929886,-0.00000004,46.16708239,40043.000
,6,127.0.0.1:28805,-1.50000000,0.00000000,,,
,7,127.0.0.1:28807,-1.50000000,106.64440155,,,
,0,127.0.0.1:28800,0.89999998,151.39480591,,,
,1,127.0.0.1:28801,0.89999992,136.78573608,,,
,2,127.0.0.1:28802,0.89999992,136.78573608,,,
,3,127.0.0.1:28803,0.89999992,151.39480591,,,
,4,127.0.0.1:28804,0.89999992,151.39480591,,,
1,3,127.0.0.1:28903,-1.50000000,0.00000000,-0.00000004,54.38848237,37370.000
,4,127.0.0.1:28904,-1.50000000,56.83366776,,,
,5,127.0.0.1:28905,0.89999992,96.00000763,,,
,6,127.0.0.1:28906,0.89999992,96.00000763,,,
,7,127.0.0.1:28907,-1.50000000,0.00000000,,,
,0,127.0.0.1:28900,0.89999998,192.13015747,,,
,1,127.0.0.1:28901,0.89999992,54.00000381,,,
,2,127.0.0.1:29105,0.89999992,192.13015747,,,
2,1,127.0.0.1:28902,0.89999992,148.13647461,-0.00000004,64.26156600,36107.000
,2,127.0.0.1:29002,0.89999992,42.39840317,,,
,3,127.0.0.1:29003,-1.50000000,0.00000000,,,
,4,127.0.0.1:29004,0.89999992,75.06768036,,,
,5,127.0.0.1:28806,0.89999992,148.13647461,,,
,6,127.0.0.1:29006,-1.50000000,0.00000000,,,
,7,127.0.0.1:29007,-1.50000000,0.00000000,,,
,0,127.0.0.1:29000,0.89999998,148.13647461,,,
3,6,127.0.0.1:29106,-1.50000000,121.50259399,-0.00000004,41.34883489,41163.000
,7,127.0.0.1:29107,-1.50000000,104.11862183,,,
,0,127.0.0.1:29100,0.89999998,129.36839294,,,
,1,127.0.0.1:29101,0.89999992,129.36839294,,,
,2,127.0.0.1:29102,0.89999992,129.36839294,,,
,3,127.0.0.1:29103,0.89999992,170.05073547,,,
,4,127.0.0.1:29104,0.89999992,154.89488220,,,
,5,127.0.0.1:29001,-1.50000000,56.83366776,,,
NodeAllocationTime,1.7149ms
Before allocate node in epoch,0
0,6,127.0.0.1:28806,-1.50000000,0.00000000,-0.00000001,49.15155475,39741.000
,7,127.0.0.1:28807,-1.50000000,0.00000000,,,
,0,127.0.0.1:28800,0.89999998,161.70800781,,,
,1,127.0.0.1:28801,0.89999998,161.70800781,,,
,2,127.0.0.1:28802,0.89999998,161.70800781,,,
,3,127.0.0.1:28803,0.89999998,161.70800781,,,
,4,127.0.0.1:28804,0.89999998,161.70800781,,,
,5,127.0.0.1:28805,-1.50000000,0.00000000,,,
1,5,127.0.0.1:28905,0.89999998,196.18400574,-0.00000001,37.91746413,37194.000
,6,127.0.0.1:28906,-1.50000000,0.00000000,,,
,7,127.0.0.1:28907,-1.50000000,0.00000000,,,
,0,127.0.0.1:28900,0.89999998,196.18400574,,,
,1,127.0.0.1:28901,0.89999998,196.18400574,,,
,2,127.0.0.1:28902,0.89999998,196.18400574,,,
,3,127.0.0.1:28903,-1.50000000,0.00000000,,,
,4,127.0.0.1:28904,0.89999998,196.18400574,,,
2,5,127.0.0.1:29005,0.89999998,148.22799683,-0.00000001,45.08864818,33417.000
,6,127.0.0.1:29006,-1.50000000,0.00000000,,,
,7,127.0.0.1:29007,-1.50000000,0.00000000,,,
,0,127.0.0.1:29000,0.89999998,148.22799683,,,
,1,127.0.0.1:29001,0.89999998,148.22799683,,,
,2,127.0.0.1:29002,0.89999998,148.22799683,,,
,3,127.0.0.1:29003,-1.50000000,0.00000000,,,
,4,127.0.0.1:29004,0.89999998,148.22799683,,,
3,5,127.0.0.1:29105,-1.50000000,0.00000000,-0.00000001,69.74014167,39989.000
,6,127.0.0.1:29106,-1.50000000,0.00000000,,,
,7,127.0.0.1:29107,-1.50000000,0.00000000,,,
,0,127.0.0.1:29100,0.89999998,114.68000793,,,
,1,127.0.0.1:29101,0.89999998,114.68000793,,,
,2,127.0.0.1:29102,0.89999998,114.68000793,,,
,3,127.0.0.1:29103,0.89999998,114.68000793,,,
,4,127.0.0.1:29104,0.89999998,114.68000793,,,
After allocate node in epoch,0
0,6,127.0.0.1:28806,-1.50000000,0.00000000,-0.00000001,49.15155475,39741.000
,7,127.0.0.1:28807,-1.50000000,0.00000000,,,
,0,127.0.0.1:28800,0.89999998,161.70800781,,,
,1,127.0.0.1:28801,0.89999998,161.70800781,,,
,2,127.0.0.1:28802,0.89999998,161.70800781,,,
,3,127.0.0.1:28803,0.89999998,161.70800781,,,
,4,127.0.0.1:28804,0.89999998,161.70800781,,,
,5,127.0.0.1:28805,-1.50000000,0.00000000,,,
1,5,127.0.0.1:28905,0.89999998,196.18400574,-0.00000001,37.91746413,37194.000
,6,127.0.0.1:28906,-1.50000000,0.00000000,,,
,7,127.0.0.1:28907,-1.50000000,0.00000000,,,
,0,127.0.0.1:28900,0.89999998,196.18400574,,,
,1,127.0.0.1:28901,0.89999998,196.18400574,,,
,2,127.0.0.1:28902,0.89999998,196.18400574,,,
,3,127.0.0.1:28903,-1.50000000,0.00000000,,,
,4,127.0.0.1:28904,0.89999998,196.18400574,,,
2,5,127.0.0.1:29005,0.89999998,148.22799683,-0.00000001,45.08864818,33417.000
,6,127.0.0.1:29006,-1.50000000,0.00000000,,,
,7,127.0.0.1:29007,-1.50000000,0.00000000,,,
,0,127.0.0.1:29000,0.89999998,148.22799683,,,
,1,127.0.0.1:29001,0.89999998,148.22799683,,,
,2,127.0.0.1:29002,0.89999998,148.22799683,,,
,3,127.0.0.1:29003,-1.50000000,0.00000000,,,
,4,127.0.0.1:29004,0.89999998,148.22799683,,,
3,5,127.0.0.1:29105,-1.50000000,0.00000000,-0.00000001,69.74014167,39989.000
,6,127.0.0.1:29106,-1.50000000,0.00000000,,,
,7,127.0.0.1:29107,-1.50000000,0.00000000,,,
,0,127.0.0.1:29100,0.89999998,114.68000793,,,
,1,127.0.0.1:29101,0.89999998,114.68000793,,,
,2,127.0.0.1:29102,0.89999998,114.68000793,,,
,3,127.0.0.1:29103,0.89999998,114.68000793,,,
,4,127.0.0.1:29104,0.89999998,114.68000793,,,
NodeAllocationTime,2.9289ms
Before allocate node in epoch,1
1,7,127.0.0.1:28907,-1.50000000,0.00000000,-0.00000001,37.46741548,36967.000
,0,127.0.0.1:28900,0.89999998,197.32879639,,,
,1,127.0.0.1:28901,0.89999998,197.32879639,,,
,2,127.0.0.1:28902,0.89999998,197.32879639,,,
,3,127.0.0.1:28903,-1.50000000,0.00000000,,,
,4,127.0.0.1:28904,0.89999998,197.32879639,,,
,5,127.0.0.1:28905,0.89999998,197.32879639,,,
,6,127.0.0.1:28906,-1.50000000,0.00000000,,,
2,1,127.0.0.1:29001,0.89999998,152.17599487,-0.00000001,47.26238199,35961.000
,2,127.0.0.1:29002,0.89999998,152.17599487,,,
,3,127.0.0.1:29003,-1.50000000,0.00000000,,,
,4,127.0.0.1:29004,0.89999998,152.17599487,,,
,5,127.0.0.1:29005,0.89999998,152.17599487,,,
,6,127.0.0.1:29006,-1.50000000,0.00000000,,,
,7,127.0.0.1:29007,-1.50000000,0.00000000,,,
,0,127.0.0.1:29000,0.89999998,152.17599487,,,
3,2,127.0.0.1:29102,0.89999998,115.63160706,-0.00000001,72.88145702,42137.000
,3,127.0.0.1:29103,0.89999998,115.63160706,,,
,4,127.0.0.1:29104,0.89999998,115.63160706,,,
,5,127.0.0.1:29105,-1.50000000,0.00000000,,,
,6,127.0.0.1:29106,-1.50000000,0.00000000,,,
,7,127.0.0.1:29107,-1.50000000,0.00000000,,,
,0,127.0.0.1:29100,0.89999998,115.63160706,,,
,1,127.0.0.1:29101,0.89999998,115.63160706,,,
0,4,127.0.0.1:28804,0.89999998,159.65600586,-0.00000001,49.72315296,39693.000
,5,127.0.0.1:28805,-1.50000000,0.00000000,,,
,6,127.0.0.1:28806,-1.50000000,0.00000000,,,
,7,127.0.0.1:28807,-1.50000000,0.00000000,,,
,0,127.0.0.1:28800,0.89999998,159.65600586,,,
,1,127.0.0.1:28801,0.89999998,159.65600586,,,
,2,127.0.0.1:28802,0.89999998,159.65600586,,,
,3,127.0.0.1:28803,0.89999998,159.65600586,,,
After allocate node in epoch,1
1,7,127.0.0.1:28907,-1.50000000,0.00000000,-0.00000001,37.46741548,36967.000
,0,127.0.0.1:28900,0.89999998,197.32879639,,,
,1,127.0.0.1:28901,0.89999998,197.32879639,,,
,2,127.0.0.1:28902,0.89999998,197.32879639,,,
,3,127.0.0.1:28903,-1.50000000,0.00000000,,,
,4,127.0.0.1:28904,0.89999998,197.32879639,,,
,5,127.0.0.1:28905,0.89999998,197.32879639,,,
,6,127.0.0.1:28906,-1.50000000,0.00000000,,,
2,1,127.0.0.1:29001,0.89999998,152.17599487,-0.00000001,47.26238199,35961.000
,2,127.0.0.1:29002,0.89999998,152.17599487,,,
,3,127.0.0.1:29003,-1.50000000,0.00000000,,,
,4,127.0.0.1:29004,0.89999998,152.17599487,,,
,5,127.0.0.1:29005,0.89999998,152.17599487,,,
,6,127.0.0.1:29006,-1.50000000,0.00000000,,,
,7,127.0.0.1:29007,-1.50000000,0.00000000,,,
,0,127.0.0.1:29000,0.89999998,152.17599487,,,
3,2,127.0.0.1:29102,0.89999998,115.63160706,-0.00000001,72.88145702,42137.000
,3,127.0.0.1:29103,0.89999998,115.63160706,,,
,4,127.0.0.1:29104,0.89999998,115.63160706,,,
,5,127.0.0.1:29105,-1.50000000,0.00000000,,,
,6,127.0.0.1:29106,-1.50000000,0.00000000,,,
,7,127.0.0.1:29107,-1.50000000,0.00000000,,,
,0,127.0.0.1:29100,0.89999998,115.63160706,,,
,1,127.0.0.1:29101,0.89999998,115.63160706,,,
0,4,127.0.0.1:28804,0.89999998,159.65600586,-0.00000001,49.72315296,39693.000
,5,127.0.0.1:28805,-1.50000000,0.00000000,,,
,6,127.0.0.1:28806,-1.50000000,0.00000000,,,
,7,127.0.0.1:28807,-1.50000000,0.00000000,,,
,0,127.0.0.1:28800,0.89999998,159.65600586,,,
,1,127.0.0.1:28801,0.89999998,159.65600586,,,
,2,127.0.0.1:28802,0.89999998,159.65600586,,,
,3,127.0.0.1:28803,0.89999998,159.65600586,,,
NodeAllocationTime,5.297ms
Before allocate node in epoch,2
0,6,127.0.0.1:28806,-1.50000000,0.00000000,-0.00000001,50.74851151,40598.000
,7,127.0.0.1:28807,-1.50000000,0.00000000,,,
,0,127.0.0.1:28800,0.89999998,159.99681091,,,
,1,127.0.0.1:28801,0.89999998,159.99681091,,,
,2,127.0.0.1:28802,0.89999998,159.99681091,,,
,3,127.0.0.1:28803,0.89999998,159.99681091,,,
,4,127.0.0.1:28804,0.89999998,159.99681091,,,
,5,127.0.0.1:28805,-1.50000000,0.00000000,,,
1,1,127.0.0.1:28901,0.89999998,198.13015747,-0.00000001,39.94142084,39568.000
,2,127.0.0.1:28902,0.89999998,198.13015747,,,
,3,127.0.0.1:28903,-1.50000000,0.00000000,,,
,4,127.0.0.1:28904,0.89999998,198.13015747,,,
,5,127.0.0.1:28905,0.89999998,198.13015747,,,
,6,127.0.0.1:28906,-1.50000000,0.00000000,,,
,7,127.0.0.1:28907,-1.50000000,0.00000000,,,
,0,127.0.0.1:28900,0.89999998,198.13015747,,,
2,5,127.0.0.1:29005,0.89999998,156.02798462,-0.00000001,47.50429878,37060.000
,6,127.0.0.1:29006,-1.50000000,0.00000000,,,
,7,127.0.0.1:29007,-1.50000000,0.00000000,,,
,0,127.0.0.1:29000,0.89999998,156.02798462,,,
,1,127.0.0.1:29001,0.89999998,156.02798462,,,
,2,127.0.0.1:29002,0.89999998,156.02798462,,,
,3,127.0.0.1:29003,-1.50000000,0.00000000,,,
,4,127.0.0.1:29004,0.89999998,156.02798462,,,
3,6,127.0.0.1:29106,-1.50000000,0.00000000,-0.00000001,72.84581517,43144.000
,7,127.0.0.1:29107,-1.50000000,0.00000000,,,
,0,127.0.0.1:29100,0.89999998,118.45292664,,,
,1,127.0.0.1:29101,0.89999998,118.45292664,,,
,2,127.0.0.1:29102,0.89999998,118.45292664,,,
,3,127.0.0.1:29103,0.89999998,118.45292664,,,
,4,127.0.0.1:29104,0.89999998,118.45292664,,,
,5,127.0.0.1:29105,-1.50000000,0.00000000,,,
After allocate node in epoch,2
